city,strategy,y_hat,p,q,d,trainSize,testSize,mse,rmse,r2,mape
Torino,expand,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 61.23504353468373, 55.34581550507476, 80.79191983897599, 78.01389315053316, 65.92650263887279, 49.99347101605015, 49.52542104141776, 33.856788875642806, 27.96273489862702, 18.45152093233748, 27.28748739212198, 28.111819956644347, 42.93556406990302, 62.639532502940725, 64.4258477222146, 57.89030232605279, 70.46259871185227, 85.02882644631408, 80.11334810885563, 72.63705275883771, 77.37583397758925, 69.9046484550167, 72.36035517908253, 59.45843072599233, 46.18148078902468, 33.10073648087723, 22.503108753670688, 13.836414405010814, 16.41244491386329, 16.931156048894614, 24.418727411648675, 36.80348721841053, 62.29124603721222, 82.60571299387145, 76.39871471067529, 74.74243272342645, 66.0997842422822, 73.89548963496057, 71.19066907361707, 70.9585919941016, 86.7381545180105, 73.68410847465447, 72.27345952331834, 134.60395685571194, 79.36510755155909, 62.94001689950964, 61.627309536969065, 45.6639991089872, 49.40590768892834, 38.21720694630192, 24.968494096928723, 18.663088493709736, 13.082097276499553, 15.881935460345119, 21.62866103470038, 41.13563795636739, 55.610365901765796, 69.72583835747184, 86.4661904524496, 84.95198955917755, 81.89553263723714, 84.56422507500757, 80.35228767516242, 84.30025485640147, 89.01906663140693, 88.50270256501105, 78.62597697532517, 80.16209007585088, 77.28807021682597, 65.7174628751023, 52.56245486579613, 56.45685997677259, 61.23504353468373, 59.8204299109017, 78.7973947693271, 50.95280569724386, 37.63527927824282, 29.273935860233415, 30.393523681122396, 51.133747954876306, 45.55711835642558, 63.59700364210781, 60.59147159803085, 63.76119613267447, 62.43759712417355, 49.18886225532459, 34.97972696990177, 37.596974994857774, 51.71460300681513, 84.0966012308279, 76.98836611871448, 82.41385139205995, 80.72736977381876, 79.85310945075396, 142.67079237180525, 78.05243964603127, 65.82653189156737, 50.9406174862191, 29.741896070801104, 22.594530185886775, 37.66791686191158, 48.54968966530355, 55.026368948395486, 68.36808688936733, 89.6718110292793, 78.9197865065824, 74.14179681960795, 57.84524168937813, 60.653000157552725, 48.758175654642294, 32.898208937505494, 23.146238422658563, 35.94269428486491, 73.44273448940407, 64.80032518964735, 87.2603147304919, 97.6411688439762, 94.59918272837065, 96.62783119678704, 80.29274848232242, 57.40223022290904, 52.529391408084024, 26.575005094646556, 15.167729923335962, 33.43538159055262, 81.82674473979074, 85.00572883860275, 88.86916883295294, 99.28354995162002, 109.93625946908693, 113.84629159189618, 81.88215055640156, 50.14261580819895, 57.70800774237641, 33.87508391367861, 22.125145996087703, 28.821161245022793, 50.7312549312279, 65.9772523642146, 94.43424169747075, 89.23785954057846, 75.09158780621239, 81.4342980521514, 82.62486304631679]",3,2,0,168,72,1689.4401772914227,41.10280011497298,0.0021313232213221456,0.698173813498875
Torino,slide,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 61.23504353468373, 55.34581550507476, 80.79191983897599, 78.01389315053316, 65.92650263887279, 49.99347101605015, 49.52542104141776, 33.856788875642806, 27.96273489862702, 18.45152093233748, 27.28748739212198, 28.111819956644347, 42.93556406990302, 62.639532502940725, 64.4258477222146, 57.89030232605279, 70.46259871185227, 85.02882644631408, 80.11334810885563, 72.63705275883771, 77.37583397758925, 69.9046484550167, 72.36035517908253, 59.45843072599233, 46.18148078902468, 33.10073648087723, 22.503108753670688, 13.836414405010814, 16.41244491386329, 16.931156048894614, 24.418727411648675, 36.80348721841053, 62.29124603721222, 82.60571299387145, 76.39871471067529, 74.74243272342645, 66.0997842422822, 73.89548963496057, 71.19066907361707, 70.9585919941016, 86.7381545180105, 73.68410847465447, 72.27345952331834, 134.60395685571194, 79.36510755155909, 62.94001689950964, 61.627309536969065, 45.6639991089872, 49.40590768892834, 38.21720694630192, 24.968494096928723, 18.663088493709736, 13.082097276499553, 15.881935460345119, 21.62866103470038, 41.13563795636739, 55.610365901765796, 69.72583835747184, 86.4661904524496, 84.95198955917755, 81.89553263723714, 84.56422507500757, 80.35228767516242, 84.30025485640147, 89.01906663140693, 88.50270256501105, 78.62597697532517, 80.16209007585088, 77.28807021682597, 65.7174628751023, 52.56245486579613, 56.45685997677259, 61.23504353468373, 59.8204299109017, 78.7973947693271, 50.95280569724386, 37.63527927824282, 29.273935860233415, 30.393523681122396, 51.133747954876306, 45.55711835642558, 63.59700364210781, 60.59147159803085, 63.76119613267447, 62.43759712417355, 49.18886225532459, 34.97972696990177, 37.596974994857774, 51.71460300681513, 84.0966012308279, 76.98836611871448, 82.41385139205995, 80.72736977381876, 79.85310945075396, 142.67079237180525, 78.05243964603127, 65.82653189156737, 50.9406174862191, 29.741896070801104, 22.594530185886775, 37.66791686191158, 48.54968966530355, 55.026368948395486, 68.36808688936733, 89.6718110292793, 78.9197865065824, 74.14179681960795, 57.84524168937813, 60.653000157552725, 48.758175654642294, 32.898208937505494, 23.146238422658563, 35.94269428486491, 73.44273448940407, 64.80032518964735, 87.2603147304919, 97.6411688439762, 94.59918272837065, 96.62783119678704, 80.29274848232242, 57.40223022290904, 52.529391408084024, 26.575005094646556, 15.167729923335962, 33.43538159055262, 81.82674473979074, 85.00572883860275, 88.86916883295294, 99.28354995162002, 109.93625946908693, 113.84629159189618, 81.88215055640156, 50.14261580819895, 57.70800774237641, 33.87508391367861, 22.125145996087703, 28.821161245022793, 50.7312549312279, 65.9772523642146, 94.43424169747075, 89.23785954057846, 75.09158780621239, 81.4342980521514, 82.62486304631679]",3,2,0,168,72,1689.4401772914227,41.10280011497298,0.0021313232213221456,0.698173813498875
Torino,expand,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 76.43230472378956, 61.16849195988565, 98.2016568244727, 94.81295934541103, 74.03734154049654, 52.32223606702339, 52.07835987896846, 33.478384658879484, 26.817361253703176, 23.926988316123904, 31.966726757784528, 31.17696643123857, 45.496333347111644, 68.92742835934972, 63.84109653459266, 53.246108084697006, 63.01442703623819, 80.64475517620062, 76.38439484363808, 66.28604672565697, 73.14372967757124, 65.56382819307072, 70.43955139237234, 56.96243524085054, 41.67477762176485, 31.2731559533321, 21.74863749515925, 15.48445197934005, 20.30376573974044, 20.26151284285647, 27.010556373855927, 41.389193634014845, 68.66933630959502, 86.75322630657102, 67.69467930416087, 69.503282747609, 60.02827639754888, 76.32450040795874, 71.04585924591376, 72.5010334386051, 94.95003681313204, 71.58937833253586, 73.95043168096456, 164.725104492407, 53.17175852043832, 64.56141574182595, 70.09505314911526, 52.48915719762333, 55.30549951198027, 38.020502984686765, 24.47327591363525, 19.024567441814582, 11.261887610546864, 16.500585822078662, 21.653761816240873, 44.18510832776807, 51.53603963134637, 67.47437353732437, 82.74616199555578, 77.29407151490922, 79.97215983911033, 89.58493833145276, 86.03486659506315, 95.92355239120604, 99.62239201684002, 97.66014047048765, 83.81785033847649, 91.257958259992, 83.91298800372846, 69.41298170486584, 54.74543989268538, 62.610061234131635, 76.43230472378956, 60.58545184618323, 94.75584197031748, 52.88575649959884, 30.530606433361996, 20.422967062533786, 25.36764377628041, 64.86270223369525, 50.5739352067707, 77.80480410070926, 67.14863712511182, 64.79367725775369, 58.74006250153515, 30.353873443299562, 14.08420709710579, 18.511424958099056, 39.60499037732051, 85.67568401656473, 72.76473844749042, 79.09479268439556, 76.0333998722317, 74.60870909813075, 168.74989118570318, 68.65344915252022, 43.82536488874143, 44.948811712611196, 34.25614759278649, 23.431670160363254, 43.97407549112997, 69.96646308817947, 67.44610589352638, 75.36320028657576, 86.98306625698771, 84.36930535709438, 82.19999401254847, 70.73728205912174, 72.38913269589091, 40.325740537715106, 28.766691684740792, 21.691364609773032, 41.25206090515351, 88.03359033807506, 80.87390458435121, 92.45676121104117, 102.53365041043847, 97.07093520753395, 102.02603887014969, 80.81749461205992, 57.880733096465036, 57.31263203240394, 23.83238144675324, 17.383265047027628, 39.79078219624399, 94.17191670696667, 86.81221391094721, 94.9198118353882, 105.78529630473548, 118.2594208277175, 121.2328997332224, 83.13379100935322, 52.34443960702814, 66.89970578348526, 33.756962428422526, 26.059133405382944, 33.53800500727054, 58.50453207717301, 71.51766959558795, 104.8754812195967, 92.59017417206387, 79.33601652294438, 88.36666782734825, 88.69615214053147]",3,2,0,336,72,1680.8856869511928,40.99860591472828,-0.0663232962345186,0.5925999852606254
Torino,slide,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 76.43230472378956, 61.16849195988565, 98.2016568244727, 94.81295934541103, 74.03734154049654, 52.32223606702339, 52.07835987896846, 33.478384658879484, 26.817361253703176, 23.926988316123904, 31.966726757784528, 31.17696643123857, 45.496333347111644, 68.92742835934972, 63.84109653459266, 53.246108084697006, 63.01442703623819, 80.64475517620062, 76.38439484363808, 66.28604672565697, 73.14372967757124, 65.56382819307072, 70.43955139237234, 56.96243524085054, 41.67477762176485, 31.2731559533321, 21.74863749515925, 15.48445197934005, 20.30376573974044, 20.26151284285647, 27.010556373855927, 41.389193634014845, 68.66933630959502, 86.75322630657102, 67.69467930416087, 69.503282747609, 60.02827639754888, 76.32450040795874, 71.04585924591376, 72.5010334386051, 94.95003681313204, 71.58937833253586, 73.95043168096456, 164.725104492407, 53.17175852043832, 64.56141574182595, 70.09505314911526, 52.48915719762333, 55.30549951198027, 38.020502984686765, 24.47327591363525, 19.024567441814582, 11.261887610546864, 16.500585822078662, 21.653761816240873, 44.18510832776807, 51.53603963134637, 67.47437353732437, 82.74616199555578, 77.29407151490922, 79.97215983911033, 89.58493833145276, 86.03486659506315, 95.92355239120604, 99.62239201684002, 97.66014047048765, 83.81785033847649, 91.257958259992, 83.91298800372846, 69.41298170486584, 54.74543989268538, 62.610061234131635, 76.43230472378956, 60.58545184618323, 94.75584197031748, 52.88575649959884, 30.530606433361996, 20.422967062533786, 25.36764377628041, 64.86270223369525, 50.5739352067707, 77.80480410070926, 67.14863712511182, 64.79367725775369, 58.74006250153515, 30.353873443299562, 14.08420709710579, 18.511424958099056, 39.60499037732051, 85.67568401656473, 72.76473844749042, 79.09479268439556, 76.0333998722317, 74.60870909813075, 168.74989118570318, 68.65344915252022, 43.82536488874143, 44.948811712611196, 34.25614759278649, 23.431670160363254, 43.97407549112997, 69.96646308817947, 67.44610589352638, 75.36320028657576, 86.98306625698771, 84.36930535709438, 82.19999401254847, 70.73728205912174, 72.38913269589091, 40.325740537715106, 28.766691684740792, 21.691364609773032, 41.25206090515351, 88.03359033807506, 80.87390458435121, 92.45676121104117, 102.53365041043847, 97.07093520753395, 102.02603887014969, 80.81749461205992, 57.880733096465036, 57.31263203240394, 23.83238144675324, 17.383265047027628, 39.79078219624399, 94.17191670696667, 86.81221391094721, 94.9198118353882, 105.78529630473548, 118.2594208277175, 121.2328997332224, 83.13379100935322, 52.34443960702814, 66.89970578348526, 33.756962428422526, 26.059133405382944, 33.53800500727054, 58.50453207717301, 71.51766959558795, 104.8754812195967, 92.59017417206387, 79.33601652294438, 88.36666782734825, 88.69615214053147]",3,2,0,336,72,1680.8856869511928,40.99860591472828,-0.0663232962345186,0.5925999852606254
Torino,expand,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 72.61267747667954, 63.212814974614744, 103.42665057976919, 96.12232722919777, 75.47336826896677, 52.53678070410244, 54.624412255605726, 33.16458133217391, 29.163328192032097, 24.80622991934856, 35.33157340933076, 32.16832383386705, 49.602936643067665, 71.47947300927589, 66.08784100119468, 53.70493455805946, 66.21760546809624, 82.43686664351074, 78.13527444558817, 66.46703091150036, 75.74892903769903, 65.51192816673516, 73.04702011145768, 56.25378842019746, 42.95472127748197, 30.895418482594337, 23.394809242067012, 15.62932110627925, 23.12476363831442, 20.877535582244064, 30.151653438661832, 43.04062514639619, 73.11432174479842, 88.63429216182224, 68.52146320063444, 70.44871506884547, 61.04227329776569, 78.25665989578147, 71.96617646561876, 73.66639632616518, 97.77993866201152, 70.62099441063043, 76.06166460162001, 171.37481936305028, 42.19897098260343, 62.10178968092771, 71.81148171735164, 53.096779818634836, 59.07580380810231, 40.8539892521539, 27.091498099222925, 22.153431344262856, 16.30980315561103, 23.32993485340483, 28.00475143003898, 54.5218128797293, 61.5752354988476, 73.9285968966437, 91.71230924005367, 78.00875450317248, 77.00020904744899, 86.27970366901833, 79.23480178390406, 91.01920209375751, 96.96663869046662, 93.85876933002564, 78.6875370926732, 90.3888037540287, 84.62677361593072, 67.92736703737748, 54.541441675119266, 71.319052003479, 72.61267747667954, 63.362044982255924, 99.62392213436533, 52.03061911963057, 32.73661899259706, 21.383692993638384, 28.790595216470997, 68.853746443756, 51.85669892074628, 82.55764402812277, 67.32001658641724, 68.37513037597071, 58.66560455226423, 32.25297407917798, 14.705831639545494, 19.986407396281493, 41.736537684348235, 90.71478008884607, 72.13226903986458, 81.04764306066735, 77.15437027953429, 77.33145460961882, 172.7015952034154, 62.90753620518943, 55.67381674629564, 40.105264499061036, 22.271600774084106, 20.28100597503358, 53.39730998787631, 73.17264569132983, 81.83482840985342, 89.5595446374834, 95.1949076666647, 97.96878526814479, 94.24344020337709, 71.11756333151298, 73.50879057368385, 41.1303674484738, 30.889214233590195, 22.00482889846637, 45.873514898875925, 93.76981763255888, 82.79831915966028, 94.48466449361703, 104.59398097492542, 98.47102358782467, 103.59232815666837, 81.49260158307375, 58.18713586712226, 57.989376701432676, 23.775445857223254, 17.831739741689745, 41.22464365841241, 97.3404228819241, 88.98654718040909, 97.26549267514824, 107.89466222777402, 120.6425621409952, 123.06320861573549, 83.8033291739542, 52.094756856992205, 67.90926311535385, 33.66191583601147, 26.51493761309961, 34.360565230265486, 60.615419565573745, 73.53567313191337, 108.03284186230582, 94.4155813334226, 80.85765944411659, 89.79944824596117, 90.44449110362491]",3,2,0,504,72,1420.7214219880136,37.69245842324448,-0.06659346339789285,0.5518266156787952
Torino,slide,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 72.61267747667954, 63.212814974614744, 103.42665057976919, 96.12232722919777, 75.47336826896677, 52.53678070410244, 54.624412255605726, 33.16458133217391, 29.163328192032097, 24.80622991934856, 35.33157340933076, 32.16832383386705, 49.602936643067665, 71.47947300927589, 66.08784100119468, 53.70493455805946, 66.21760546809624, 82.43686664351074, 78.13527444558817, 66.46703091150036, 75.74892903769903, 65.51192816673516, 73.04702011145768, 56.25378842019746, 42.95472127748197, 30.895418482594337, 23.394809242067012, 15.62932110627925, 23.12476363831442, 20.877535582244064, 30.151653438661832, 43.04062514639619, 73.11432174479842, 88.63429216182224, 68.52146320063444, 70.44871506884547, 61.04227329776569, 78.25665989578147, 71.96617646561876, 73.66639632616518, 97.77993866201152, 70.62099441063043, 76.06166460162001, 171.37481936305028, 42.19897098260343, 62.10178968092771, 71.81148171735164, 53.096779818634836, 59.07580380810231, 40.8539892521539, 27.091498099222925, 22.153431344262856, 16.30980315561103, 23.32993485340483, 28.00475143003898, 54.5218128797293, 61.5752354988476, 73.9285968966437, 91.71230924005367, 78.00875450317248, 77.00020904744899, 86.27970366901833, 79.23480178390406, 91.01920209375751, 96.96663869046662, 93.85876933002564, 78.6875370926732, 90.3888037540287, 84.62677361593072, 67.92736703737748, 54.541441675119266, 71.319052003479, 72.61267747667954, 63.362044982255924, 99.62392213436533, 52.03061911963057, 32.73661899259706, 21.383692993638384, 28.790595216470997, 68.853746443756, 51.85669892074628, 82.55764402812277, 67.32001658641724, 68.37513037597071, 58.66560455226423, 32.25297407917798, 14.705831639545494, 19.986407396281493, 41.736537684348235, 90.71478008884607, 72.13226903986458, 81.04764306066735, 77.15437027953429, 77.33145460961882, 172.7015952034154, 62.90753620518943, 55.67381674629564, 40.105264499061036, 22.271600774084106, 20.28100597503358, 53.39730998787631, 73.17264569132983, 81.83482840985342, 89.5595446374834, 95.1949076666647, 97.96878526814479, 94.24344020337709, 71.11756333151298, 73.50879057368385, 41.1303674484738, 30.889214233590195, 22.00482889846637, 45.873514898875925, 93.76981763255888, 82.79831915966028, 94.48466449361703, 104.59398097492542, 98.47102358782467, 103.59232815666837, 81.49260158307375, 58.18713586712226, 57.989376701432676, 23.775445857223254, 17.831739741689745, 41.22464365841241, 97.3404228819241, 88.98654718040909, 97.26549267514824, 107.89466222777402, 120.6425621409952, 123.06320861573549, 83.8033291739542, 52.094756856992205, 67.90926311535385, 33.66191583601147, 26.51493761309961, 34.360565230265486, 60.615419565573745, 73.53567313191337, 108.03284186230582, 94.4155813334226, 80.85765944411659, 89.79944824596117, 90.44449110362491]",3,2,0,504,72,1420.7214219880136,37.69245842324448,-0.06659346339789285,0.5518266156787952
Seattle,expand,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 26.640807202531896, 109.98516502571934, 65.18359890178486, 34.19536270113315, 11.400368902989499, 19.663265885612248, 31.09632159811973, 27.95551950116014, 34.02463950881543, 47.50226195139439, 62.497770739243926, 77.48498299773976, 91.57059520397075, 77.02080822613084, 87.74727120856186, 94.82851281994141, 103.64800634706762, 97.21791397620404, 86.18846718485649, 88.53161302241915, 63.81070687897239, 69.73561112035739, 47.51694743706966, 35.51572304935344, 30.562838718944164, 27.745362012042747, 17.26870605752635, 16.297164694371517, 23.14741472032881, 32.73143581845945, 52.168981215941486, 94.49538918721512, 123.42971602477337, 100.12995161659565, 93.72493091128358, 75.26817289035326, 97.42907473392562, 83.58744863694388, 90.14050861311716, 113.31170554285754, 115.80824657030988, 158.43327510631485, 104.52257114331431, 106.41297751742204, 75.31303964287542, 52.737590636750085, 44.257753180370116, 33.5922891388433, 16.393959614407166, 13.842593159152067, 14.226346783829065, 12.9177043593347, 15.985892434440991, 32.095878986374636, 39.9374146506786, 110.8242751999756, 129.30203510211774, 124.39034078725723, 95.68669671397421, 75.59193708388136, 86.07940760672813, 90.64197275987233, 102.94141357778915, 96.61278219962271, 136.6941453070488, 116.39873176513676, 105.8435390021146, 99.01680134149888, 63.945346338248086, 55.93158129900391, 34.73611521935959, 24.00554238494842, 26.640807202531896, 109.48922742043585, 32.31356210471519, 17.969439900048464, 22.119392983967934, 43.766173265252846, 71.88057830818994, 79.90722119780224, 94.12579698061464, 102.79683734797007, 91.16799756364739, 74.31434494052348, 37.77970580116538, 30.45002659007958, 15.080521151457475, 32.80817598655223, 92.77203358156807, 106.60337682427084, 80.4703371414496, 92.81335474912967, 118.6426653583776, 165.38232676099287, 112.23307631961846, 60.748644655723034, 38.54628209141028, 15.936853976832438, 12.601112282326973, 31.84755074791672, 110.43416242827666, 125.03334759405962, 61.44445646731177, 96.53699125688799, 100.23702681618093, 121.51383752620868, 96.90189996768727, 59.965754914007505, 27.353233516253354, 19.173496050436157, 13.191762769639524, 30.406487931553258, 90.2836838615504, 131.95310356222203, 67.56034023870887, 107.2287948028915, 106.79160416509993, 137.38165519139824, 114.4041204981624, 46.817926395376226, 55.49665325560179, 18.377368467714774, 24.33642063173251, 26.779211246160763, 125.15978952532267, 137.6439795255744, 87.50528988163467, 126.71605926770049, 116.70976208659982, 179.1302631426301, 129.30284468875612, 71.03152342050745, 60.467905661588546, 47.34654076227681, 23.309546067927016, 18.475623234691433, 62.50135308673249, 51.21228236518812, 111.21310519422745, 125.91690125227264, 113.22302243150303, 133.65412292605674, 118.42239571096991, 56.32517589947127]",3,3,0,168,72,1291.351692964025,35.935382187532454,0.5248965548922677,0.8317682711666244
